TyreLife,Stint,LapNumber,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound_MEDIUM,Compound_SOFT,RaceName_Bahrain,RaceName_China,RaceName_Emilia Romagna,RaceName_Japan,RaceName_Miami,RaceName_Monaco,RaceName_Saudi Arabia
14.0,2.0,41.0,216.0,255.0,278.0,282.0,False,False,False,False,True,False,False,False,False
6.0,3.0,34.0,213.0,187.0,284.0,336.0,True,False,False,False,False,False,True,False,False
6.0,4.0,44.0,266.0,260.0,257.0,298.0,True,False,False,True,False,False,False,False,False
11.0,2.0,11.0,277.0,294.0,252.0,292.0,True,False,False,False,False,True,False,False,False
5.0,1.0,5.0,229.0,247.0,285.0,305.0,False,True,True,False,False,False,False,False,False
3.0,1.0,3.0,289.0,316.0,308.0,329.0,True,False,False,False,False,False,False,False,True
2.0,2.0,12.0,233.0,255.0,278.0,297.0,False,False,True,False,False,False,False,False,False
8.0,3.0,14.0,270.0,295.0,257.0,296.0,False,False,False,False,False,True,False,False,False
29.0,2.0,30.0,172.0,180.0,265.0,280.0,False,False,False,False,False,False,False,True,False
20.0,2.0,26.0,276.0,304.0,289.0,305.0,False,False,False,False,False,False,False,False,False
48.0,2.0,48.0,187.0,176.0,250.0,268.0,False,False,False,False,False,False,False,True,False
19.0,2.0,32.0,279.0,301.0,291.0,293.0,False,False,False,False,False,False,False,False,False
24.0,3.0,57.0,236.0,264.0,283.0,304.0,False,False,True,False,False,False,False,False,False
8.0,3.0,37.0,277.0,322.0,304.0,311.0,False,False,False,False,False,False,False,False,False
7.0,3.0,40.0,235.0,260.0,282.0,296.0,False,False,True,False,False,False,False,False,False
7.0,4.0,47.0,237.0,255.0,284.0,304.0,False,True,True,False,False,False,False,False,False
21.0,2.0,43.0,215.0,185.0,275.0,318.0,False,False,False,False,False,False,True,False,False
9.0,4.0,31.0,267.0,298.0,260.0,299.0,False,False,False,False,False,True,False,False,False
33.0,2.0,41.0,215.0,252.0,278.0,284.0,False,False,False,False,True,False,False,False,False
39.0,2.0,39.0,197.0,175.0,264.0,270.0,False,False,False,False,False,False,False,True,False
24.0,1.0,24.0,214.0,253.0,276.0,284.0,False,False,False,False,True,False,False,False,False
11.0,2.0,12.0,271.0,295.0,253.0,295.0,False,False,False,False,False,True,False,False,False
2.0,2.0,13.0,269.0,270.0,261.0,336.0,True,False,False,True,False,False,False,False,False
70.0,2.0,71.0,206.0,193.0,262.0,282.0,True,False,False,False,False,False,False,True,False
3.0,1.0,3.0,273.0,327.0,302.0,310.0,True,False,False,False,False,False,False,False,False
7.0,2.0,24.0,274.0,301.0,289.0,294.0,False,False,False,False,False,False,False,False,False
5.0,3.0,25.0,234.0,248.0,280.0,298.0,False,False,True,False,False,False,False,False,False
12.0,3.0,69.0,212.0,187.0,268.0,283.0,True,False,False,False,False,False,False,True,False
16.0,3.0,54.0,283.0,302.0,292.0,300.0,False,False,False,False,False,False,False,False,False
13.0,3.0,49.0,234.0,262.0,281.0,300.0,False,True,True,False,False,False,False,False,False
20.0,2.0,43.0,214.0,186.0,277.0,314.0,False,False,False,False,False,False,True,False,False
16.0,1.0,16.0,276.0,265.0,252.0,312.0,False,False,False,True,False,False,False,False,False
10.0,4.0,36.0,281.0,300.0,257.0,300.0,False,False,False,False,False,True,False,False,False
5.0,1.0,5.0,268.0,320.0,304.0,305.0,True,False,False,False,False,False,False,False,False
15.0,2.0,23.0,212.0,254.0,278.0,286.0,False,False,False,False,True,False,False,False,False
77.0,2.0,77.0,204.0,192.0,270.0,285.0,False,False,False,False,False,False,False,True,False
6.0,2.0,7.0,270.0,305.0,259.0,305.0,True,False,False,False,False,True,False,False,False
28.0,2.0,61.0,216.0,256.0,280.0,289.0,True,False,False,False,True,False,False,False,False
42.0,2.0,43.0,199.0,180.0,259.0,280.0,True,False,False,False,False,False,False,True,False
5.0,3.0,35.0,214.0,249.0,278.0,285.0,True,False,False,False,True,False,False,False,False
19.0,3.0,45.0,276.0,297.0,256.0,296.0,False,False,False,False,False,True,False,False,False
10.0,2.0,11.0,177.0,171.0,264.0,278.0,False,False,False,False,False,False,False,True,False
8.0,2.0,8.0,275.0,297.0,253.0,298.0,False,True,False,False,False,True,False,False,False
3.0,1.0,3.0,269.0,323.0,301.0,307.0,True,False,False,False,False,False,False,False,False
42.0,2.0,55.0,213.0,258.0,284.0,286.0,False,False,False,False,True,False,False,False,False
23.0,2.0,33.0,211.0,183.0,281.0,319.0,False,False,False,False,False,False,True,False,False
8.0,3.0,49.0,277.0,298.0,291.0,292.0,False,False,False,False,False,False,False,False,False
15.0,2.0,23.0,275.0,303.0,290.0,296.0,False,False,False,False,False,False,False,False,False
26.0,2.0,31.0,274.0,297.0,288.0,288.0,False,False,False,False,False,False,False,False,False
3.0,2.0,30.0,215.0,253.0,276.0,283.0,False,False,False,False,True,False,False,False,False
17.0,2.0,22.0,275.0,302.0,287.0,292.0,False,False,False,False,False,False,False,False,False
17.0,2.0,29.0,233.0,253.0,280.0,299.0,False,False,True,False,False,False,False,False,False
6.0,3.0,29.0,280.0,299.0,255.0,298.0,False,False,False,False,False,True,False,False,False
5.0,2.0,11.0,287.0,321.0,305.0,327.0,False,False,False,False,False,False,False,False,True
17.0,2.0,24.0,265.0,291.0,285.0,284.0,False,False,False,False,False,False,False,False,False
17.0,3.0,44.0,278.0,304.0,303.0,306.0,False,False,False,False,False,False,False,False,False
9.0,1.0,6.0,227.0,248.0,283.0,312.0,False,True,True,False,False,False,False,False,False
10.0,4.0,53.0,234.0,257.0,278.0,294.0,False,True,True,False,False,False,False,False,False
4.0,1.0,4.0,285.0,321.0,310.0,330.0,True,False,False,False,False,False,False,False,True
5.0,2.0,14.0,230.0,251.0,277.0,299.0,False,False,True,False,False,False,False,False,False
19.0,2.0,26.0,271.0,296.0,288.0,296.0,False,False,False,False,False,False,False,False,False
42.0,2.0,42.0,182.0,174.0,251.0,269.0,False,False,False,False,False,False,False,True,False
28.0,1.0,28.0,211.0,256.0,277.0,284.0,True,False,False,False,True,False,False,False,False
30.0,2.0,43.0,212.0,253.0,281.0,284.0,False,False,False,False,True,False,False,False,False
10.0,2.0,47.0,217.0,256.0,281.0,286.0,True,False,False,False,True,False,False,False,False
41.0,2.0,48.0,287.0,297.0,292.0,304.0,False,False,False,False,False,False,False,False,True
19.0,3.0,55.0,275.0,296.0,288.0,291.0,False,False,False,False,False,False,False,False,False
5.0,1.0,5.0,212.0,254.0,280.0,287.0,True,False,False,False,True,False,False,False,False
74.0,2.0,74.0,143.0,180.0,266.0,280.0,False,False,False,False,False,False,False,True,False
8.0,1.0,8.0,283.0,327.0,299.0,308.0,True,False,False,False,False,False,False,False,False
4.0,4.0,26.0,279.0,296.0,255.0,295.0,False,False,False,False,False,True,False,False,False
3.0,1.0,3.0,277.0,266.0,260.0,337.0,False,True,False,True,False,False,False,False,False
7.0,3.0,43.0,276.0,306.0,290.0,297.0,False,False,False,False,False,False,False,False,False
11.0,5.0,41.0,276.0,270.0,259.0,309.0,False,False,False,True,False,False,False,False,False
32.0,2.0,55.0,211.0,187.0,281.0,317.0,True,False,False,False,False,False,True,False,False
6.0,3.0,40.0,277.0,302.0,291.0,294.0,False,False,False,False,False,False,False,False,False
11.0,3.0,32.0,277.0,268.0,256.0,314.0,False,False,False,True,False,False,False,False,False
22.0,4.0,70.0,194.0,191.0,271.0,281.0,False,True,False,False,False,False,False,True,False
12.0,2.0,13.0,277.0,296.0,255.0,298.0,False,False,False,False,False,True,False,False,False
39.0,2.0,46.0,289.0,309.0,294.0,308.0,False,False,False,False,False,False,False,False,True
5.0,3.0,32.0,278.0,301.0,289.0,295.0,False,False,False,False,False,False,False,False,False
9.0,4.0,43.0,282.0,298.0,257.0,297.0,False,False,False,False,False,True,False,False,False
10.0,2.0,20.0,231.0,256.0,279.0,297.0,False,False,True,False,False,False,False,False,False
3.0,3.0,30.0,278.0,304.0,289.0,297.0,False,False,False,False,False,False,False,False,False
16.0,2.0,44.0,212.0,187.0,285.0,313.0,False,True,False,False,False,False,True,False,False
15.0,2.0,39.0,217.0,254.0,281.0,296.0,False,False,False,False,True,False,False,False,False
16.0,2.0,49.0,215.0,254.0,282.0,286.0,True,False,False,False,True,False,False,False,False
9.0,3.0,36.0,276.0,267.0,256.0,314.0,True,False,False,True,False,False,False,False,False
7.0,2.0,18.0,270.0,266.0,257.0,309.0,False,False,False,True,False,False,False,False,False
12.0,3.0,40.0,213.0,186.0,289.0,323.0,True,False,False,False,False,False,True,False,False
22.0,2.0,29.0,287.0,325.0,310.0,337.0,False,False,False,False,False,False,False,False,True
14.0,3.0,55.0,279.0,300.0,291.0,311.0,False,False,False,False,False,False,False,False,False
2.0,3.0,31.0,276.0,297.0,289.0,291.0,False,False,False,False,False,False,False,False,False
25.0,2.0,38.0,275.0,302.0,292.0,293.0,False,False,False,False,False,False,False,False,False
17.0,2.0,26.0,276.0,307.0,289.0,296.0,False,False,False,False,False,False,False,False,False
38.0,2.0,45.0,289.0,321.0,298.0,309.0,False,False,False,False,False,False,False,False,True
40.0,2.0,51.0,218.0,257.0,280.0,293.0,False,False,False,False,True,False,False,False,False
14.0,2.0,15.0,170.0,181.0,264.0,280.0,False,False,False,False,False,False,False,True,False
22.0,2.0,45.0,214.0,187.0,276.0,313.0,False,False,False,False,False,False,True,False,False
14.0,3.0,50.0,226.0,314.0,290.0,289.0,False,False,False,False,False,False,False,False,False
19.0,2.0,31.0,231.0,263.0,279.0,299.0,False,False,True,False,False,False,False,False,False
18.0,4.0,44.0,282.0,301.0,257.0,300.0,False,False,False,False,False,True,False,False,False
29.0,2.0,37.0,211.0,250.0,279.0,282.0,False,False,False,False,True,False,False,False,False
34.0,2.0,56.0,216.0,185.0,276.0,316.0,False,False,False,False,False,False,True,False,False
18.0,2.0,25.0,288.0,319.0,309.0,334.0,False,False,False,False,False,False,False,False,True
10.0,1.0,10.0,211.0,248.0,275.0,280.0,False,False,False,False,True,False,False,False,False
50.0,2.0,51.0,202.0,192.0,260.0,280.0,False,False,False,False,False,False,False,True,False
23.0,3.0,53.0,235.0,258.0,279.0,313.0,False,False,True,False,False,False,False,False,False
10.0,2.0,18.0,267.0,261.0,254.0,307.0,False,False,False,True,False,False,False,False,False
4.0,1.0,4.0,214.0,250.0,275.0,291.0,True,False,False,False,True,False,False,False,False
14.0,1.0,14.0,213.0,248.0,276.0,281.0,False,False,False,False,True,False,False,False,False
23.0,2.0,23.0,196.0,179.0,254.0,266.0,False,False,False,False,False,False,False,True,False
14.0,2.0,15.0,276.0,297.0,254.0,296.0,False,False,False,False,False,True,False,False,False
2.0,4.0,34.0,275.0,276.0,261.0,288.0,False,False,False,False,False,True,False,False,False
10.0,1.0,10.0,213.0,255.0,277.0,283.0,True,False,False,False,True,False,False,False,False
29.0,2.0,37.0,277.0,303.0,290.0,298.0,False,False,False,False,False,False,False,False,False
13.0,4.0,61.0,190.0,185.0,274.0,283.0,False,True,False,False,False,False,False,True,False
3.0,2.0,11.0,274.0,325.0,310.0,298.0,False,False,False,False,False,False,False,False,False
8.0,2.0,33.0,214.0,253.0,279.0,286.0,False,False,False,False,True,False,False,False,False
5.0,4.0,43.0,266.0,260.0,257.0,298.0,True,False,False,True,False,False,False,False,False
5.0,2.0,17.0,236.0,259.0,280.0,304.0,False,False,True,False,False,False,False,False,False
16.0,3.0,51.0,278.0,300.0,293.0,296.0,False,False,False,False,False,False,False,False,False
4.0,1.0,3.0,211.0,184.0,279.0,336.0,True,False,False,False,False,False,True,False,False
65.0,2.0,65.0,208.0,195.0,260.0,280.0,False,False,False,False,False,False,False,True,False
60.0,2.0,61.0,182.0,189.0,259.0,279.0,False,False,False,False,False,False,False,True,False
5.0,2.0,14.0,266.0,265.0,254.0,312.0,True,False,False,True,False,False,False,False,False
15.0,1.0,15.0,286.0,298.0,290.0,299.0,True,False,False,False,False,False,False,False,True
5.0,1.0,4.0,283.0,314.0,304.0,323.0,True,False,False,False,False,False,False,False,True
9.0,2.0,18.0,272.0,267.0,261.0,310.0,True,False,False,True,False,False,False,False,False
18.0,3.0,41.0,275.0,268.0,258.0,309.0,False,False,False,True,False,False,False,False,False
4.0,2.0,4.0,170.0,178.0,269.0,278.0,True,False,False,False,False,False,False,True,False
16.0,3.0,46.0,213.0,252.0,276.0,284.0,True,False,False,False,True,False,False,False,False
7.0,2.0,8.0,275.0,298.0,254.0,299.0,False,False,False,False,False,True,False,False,False
3.0,3.0,37.0,276.0,299.0,291.0,290.0,False,False,False,False,False,False,False,False,False
9.0,2.0,10.0,162.0,177.0,266.0,280.0,False,False,False,False,False,False,False,True,False
22.0,2.0,23.0,196.0,182.0,256.0,276.0,False,False,False,False,False,False,False,True,False
3.0,2.0,12.0,270.0,319.0,301.0,305.0,False,False,False,False,False,False,False,False,False
7.0,2.0,7.0,187.0,181.0,260.0,274.0,False,False,False,False,False,False,False,True,False
5.0,1.0,5.0,287.0,307.0,307.0,330.0,True,False,False,False,False,False,False,False,True
2.0,2.0,14.0,231.0,246.0,281.0,288.0,False,False,True,False,False,False,False,False,False
30.0,1.0,30.0,288.0,301.0,291.0,302.0,True,False,False,False,False,False,False,False,True
2.0,2.0,14.0,268.0,266.0,256.0,312.0,True,False,False,True,False,False,False,False,False
4.0,2.0,4.0,180.0,172.0,260.0,272.0,False,False,False,False,False,False,False,True,False
17.0,3.0,53.0,276.0,295.0,290.0,288.0,False,False,False,False,False,False,False,False,False
5.0,1.0,5.0,270.0,326.0,300.0,300.0,False,True,False,False,False,False,False,False,False
10.0,2.0,43.0,293.0,313.0,309.0,317.0,False,True,False,False,False,False,False,False,True
15.0,3.0,45.0,212.0,253.0,278.0,283.0,True,False,False,False,True,False,False,False,False
6.0,1.0,3.0,229.0,254.0,275.0,318.0,False,True,True,False,False,False,False,False,False
7.0,3.0,58.0,208.0,198.0,259.0,265.0,False,False,False,False,False,False,False,True,False
23.0,2.0,30.0,273.0,297.0,287.0,293.0,False,False,False,False,False,False,False,False,False
13.0,1.0,13.0,209.0,182.0,271.0,317.0,True,False,False,False,False,False,True,False,False
18.0,2.0,30.0,231.0,256.0,280.0,302.0,False,False,True,False,False,False,False,False,False
4.0,1.0,4.0,274.0,268.0,252.0,341.0,False,False,False,True,False,False,False,False,False
8.0,2.0,15.0,269.0,300.0,304.0,304.0,False,False,False,False,False,False,False,False,False
29.0,2.0,52.0,212.0,186.0,277.0,311.0,False,False,False,False,False,False,True,False,False
7.0,1.0,6.0,273.0,329.0,303.0,312.0,False,False,False,False,False,False,False,False,False
1.0,2.0,18.0,276.0,302.0,290.0,227.0,False,False,False,False,False,False,False,False,False
22.0,2.0,29.0,287.0,302.0,293.0,310.0,False,False,False,False,False,False,False,False,True
26.0,2.0,45.0,213.0,184.0,275.0,311.0,False,False,False,False,False,False,True,False,False
25.0,1.0,25.0,209.0,182.0,274.0,314.0,False,False,False,False,False,False,True,False,False
2.0,1.0,2.0,216.0,256.0,280.0,278.0,True,False,False,False,True,False,False,False,False
13.0,2.0,13.0,190.0,183.0,257.0,277.0,False,False,False,False,False,False,False,True,False
21.0,1.0,21.0,209.0,184.0,275.0,311.0,True,False,False,False,False,False,True,False,False
19.0,1.0,19.0,210.0,185.0,274.0,310.0,True,False,False,False,False,False,True,False,False
38.0,2.0,48.0,207.0,185.0,285.0,347.0,False,False,False,False,False,False,True,False,False
11.0,2.0,22.0,229.0,248.0,280.0,295.0,False,False,True,False,False,False,False,False,False
2.0,1.0,2.0,229.0,245.0,286.0,295.0,False,True,True,False,False,False,False,False,False
15.0,2.0,16.0,166.0,180.0,256.0,260.0,True,False,False,False,False,False,False,True,False
26.0,2.0,32.0,289.0,301.0,294.0,306.0,False,False,False,False,False,False,False,False,True
6.0,1.0,6.0,211.0,253.0,280.0,285.0,False,False,False,False,True,False,False,False,False
4.0,1.0,4.0,211.0,253.0,281.0,286.0,True,False,False,False,True,False,False,False,False
32.0,1.0,32.0,212.0,254.0,279.0,288.0,False,False,False,False,True,False,False,False,False
38.0,2.0,38.0,203.0,174.0,256.0,276.0,True,False,False,False,False,False,False,True,False
14.0,4.0,47.0,282.0,298.0,257.0,298.0,False,False,False,False,False,True,False,False,False
16.0,2.0,26.0,231.0,255.0,275.0,289.0,False,False,True,False,False,False,False,False,False
4.0,1.0,4.0,209.0,182.0,276.0,307.0,True,False,False,False,False,False,True,False,False
3.0,2.0,40.0,214.0,255.0,282.0,297.0,True,False,False,False,True,False,False,False,False
10.0,3.0,39.0,214.0,186.0,278.0,320.0,True,False,False,False,False,False,True,False,False
4.0,1.0,4.0,207.0,247.0,278.0,288.0,True,False,False,False,True,False,False,False,False
20.0,2.0,28.0,276.0,301.0,290.0,298.0,False,False,False,False,False,False,False,False,False
13.0,2.0,26.0,201.0,251.0,280.0,285.0,False,False,False,False,True,False,False,False,False
13.0,3.0,26.0,279.0,297.0,255.0,296.0,True,False,False,False,False,True,False,False,False
5.0,2.0,19.0,234.0,248.0,279.0,293.0,False,False,True,False,False,False,False,False,False
16.0,2.0,29.0,235.0,257.0,280.0,306.0,False,False,True,False,False,False,False,False,False
29.0,1.0,29.0,214.0,250.0,276.0,284.0,False,False,False,False,True,False,False,False,False
8.0,1.0,5.0,231.0,245.0,276.0,289.0,False,True,True,False,False,False,False,False,False
8.0,3.0,32.0,279.0,271.0,257.0,312.0,False,False,False,True,False,False,False,False,False
23.0,2.0,34.0,217.0,255.0,278.0,289.0,False,False,False,False,True,False,False,False,False
2.0,1.0,2.0,228.0,241.0,278.0,287.0,False,True,True,False,False,False,False,False,False
10.0,1.0,7.0,232.0,242.0,277.0,291.0,False,True,True,False,False,False,False,False,False
37.0,2.0,59.0,221.0,260.0,284.0,292.0,False,False,False,False,True,False,False,False,False
7.0,4.0,50.0,231.0,257.0,277.0,293.0,False,True,True,False,False,False,False,False,False
15.0,2.0,22.0,270.0,291.0,286.0,286.0,False,False,False,False,False,False,False,False,False
26.0,3.0,49.0,212.0,185.0,279.0,318.0,True,False,False,False,False,False,True,False,False
36.0,2.0,43.0,289.0,306.0,298.0,309.0,False,False,False,False,False,False,False,False,True
8.0,2.0,15.0,268.0,295.0,286.0,289.0,False,False,False,False,False,False,False,False,False
10.0,3.0,41.0,235.0,263.0,282.0,296.0,False,False,True,False,False,False,False,False,False
31.0,2.0,32.0,190.0,182.0,257.0,278.0,False,False,False,False,False,False,False,True,False
2.0,1.0,2.0,284.0,305.0,291.0,304.0,True,False,False,False,False,False,False,False,True
3.0,3.0,14.0,278.0,294.0,252.0,292.0,False,False,False,False,False,True,False,False,False
26.0,3.0,50.0,273.0,267.0,257.0,311.0,False,False,False,True,False,False,False,False,False
23.0,3.0,73.0,210.0,197.0,265.0,284.0,False,False,False,False,False,False,False,True,False
19.0,3.0,35.0,270.0,317.0,301.0,305.0,False,False,False,False,False,False,False,False,False
5.0,2.0,16.0,264.0,257.0,252.0,298.0,False,False,False,True,False,False,False,False,False
15.0,2.0,16.0,277.0,300.0,255.0,300.0,False,False,False,False,False,True,False,False,False
32.0,2.0,40.0,277.0,308.0,290.0,306.0,False,False,False,False,False,False,False,False,False
6.0,2.0,42.0,217.0,258.0,285.0,289.0,False,False,False,False,True,False,False,False,False
16.0,1.0,16.0,286.0,298.0,289.0,300.0,True,False,False,False,False,False,False,False,True
12.0,2.0,13.0,181.0,174.0,264.0,282.0,True,False,False,False,False,False,False,True,False
4.0,2.0,9.0,271.0,298.0,289.0,288.0,False,False,False,False,False,False,False,False,False
5.0,4.0,39.0,282.0,298.0,257.0,294.0,False,False,False,False,False,True,False,False,False
20.0,2.0,20.0,192.0,180.0,264.0,275.0,False,False,False,False,False,False,False,True,False
16.0,2.0,23.0,287.0,320.0,307.0,333.0,False,False,False,False,False,False,False,False,True
6.0,5.0,47.0,281.0,299.0,257.0,298.0,False,True,False,False,False,True,False,False,False
9.0,2.0,18.0,268.0,266.0,256.0,312.0,True,False,False,True,False,False,False,False,False
2.0,2.0,33.0,214.0,254.0,281.0,287.0,True,False,False,False,True,False,False,False,False
41.0,2.0,42.0,188.0,176.0,256.0,276.0,False,False,False,False,False,False,False,True,False
21.0,3.0,50.0,278.0,297.0,290.0,292.0,False,False,False,False,False,False,False,False,False
5.0,2.0,14.0,275.0,300.0,288.0,291.0,False,False,False,False,False,False,False,False,False
2.0,2.0,13.0,264.0,259.0,253.0,302.0,False,False,False,True,False,False,False,False,False
9.0,3.0,44.0,283.0,313.0,295.0,320.0,False,True,False,False,False,False,False,False,True
31.0,2.0,58.0,214.0,257.0,279.0,287.0,False,False,False,False,True,False,False,False,False
7.0,3.0,22.0,280.0,302.0,258.0,305.0,True,False,False,False,False,True,False,False,False
21.0,2.0,57.0,214.0,256.0,279.0,283.0,False,False,False,False,True,False,False,False,False
50.0,2.0,51.0,195.0,177.0,263.0,278.0,False,False,False,False,False,False,False,True,False
3.0,2.0,10.0,269.0,297.0,291.0,318.0,False,False,False,False,False,False,False,False,False
25.0,2.0,47.0,271.0,269.0,260.0,307.0,False,False,False,True,False,False,False,False,False
19.0,3.0,47.0,216.0,185.0,282.0,319.0,True,False,False,False,False,False,True,False,False
5.0,1.0,5.0,212.0,250.0,275.0,280.0,False,True,False,False,True,False,False,False,False
27.0,2.0,34.0,288.0,322.0,299.0,320.0,False,False,False,False,False,False,False,False,True
17.0,1.0,17.0,211.0,183.0,273.0,308.0,True,False,False,False,False,False,True,False,False
14.0,3.0,50.0,278.0,305.0,291.0,296.0,False,False,False,False,False,False,False,False,False
8.0,2.0,15.0,283.0,297.0,291.0,313.0,False,False,False,False,False,False,False,False,True
11.0,3.0,62.0,197.0,193.0,270.0,283.0,False,False,False,False,False,False,False,True,False
19.0,2.0,30.0,232.0,252.0,280.0,294.0,False,False,True,False,False,False,False,False,False
8.0,2.0,20.0,230.0,260.0,278.0,298.0,False,False,True,False,False,False,False,False,False
14.0,1.0,14.0,286.0,297.0,290.0,300.0,True,False,False,False,False,False,False,False,True
49.0,2.0,57.0,214.0,255.0,281.0,283.0,False,False,False,False,True,False,False,False,False
10.0,3.0,16.0,268.0,296.0,257.0,294.0,False,False,False,False,False,True,False,False,False
6.0,2.0,17.0,270.0,267.0,256.0,308.0,False,False,False,True,False,False,False,False,False
13.0,2.0,14.0,198.0,182.0,253.0,270.0,False,False,False,False,False,False,False,True,False
1.0,3.0,54.0,214.0,188.0,281.0,318.0,False,True,False,False,False,False,True,False,False
13.0,2.0,27.0,236.0,251.0,280.0,301.0,False,False,True,False,False,False,False,False,False
20.0,3.0,59.0,215.0,258.0,279.0,292.0,True,False,False,False,True,False,False,False,False
5.0,1.0,5.0,213.0,250.0,278.0,295.0,True,False,False,False,True,False,False,False,False
2.0,1.0,2.0,286.0,308.0,306.0,322.0,True,False,False,False,False,False,False,False,True
6.0,2.0,15.0,276.0,299.0,288.0,293.0,False,False,False,False,False,False,False,False,False
12.0,3.0,63.0,205.0,195.0,269.0,284.0,False,False,False,False,False,False,False,True,False
63.0,2.0,64.0,192.0,181.0,259.0,278.0,True,False,False,False,False,False,False,True,False
7.0,2.0,14.0,275.0,326.0,303.0,315.0,False,False,False,False,False,False,False,False,False
20.0,2.0,48.0,215.0,186.0,276.0,315.0,False,False,False,False,False,False,True,False,False
38.0,2.0,51.0,213.0,256.0,282.0,288.0,False,False,False,False,True,False,False,False,False
6.0,2.0,6.0,183.0,166.0,257.0,268.0,True,False,False,False,False,False,False,True,False
12.0,4.0,50.0,279.0,301.0,259.0,302.0,True,False,False,False,False,True,False,False,False
8.0,2.0,9.0,188.0,175.0,263.0,276.0,False,False,False,False,False,False,False,True,False
14.0,3.0,33.0,274.0,298.0,256.0,298.0,False,False,False,False,False,True,False,False,False
56.0,2.0,57.0,203.0,191.0,261.0,278.0,True,False,False,False,False,False,False,True,False
42.0,2.0,53.0,217.0,258.0,280.0,291.0,False,False,False,False,True,False,False,False,False
20.0,3.0,34.0,277.0,296.0,256.0,297.0,True,False,False,False,False,True,False,False,False
6.0,4.0,49.0,229.0,257.0,278.0,291.0,False,True,True,False,False,False,False,False,False
14.0,1.0,14.0,289.0,312.0,297.0,316.0,True,False,False,False,False,False,False,False,True
17.0,1.0,17.0,216.0,253.0,277.0,288.0,True,False,False,False,True,False,False,False,False
21.0,1.0,21.0,214.0,253.0,279.0,289.0,True,False,False,False,True,False,False,False,False
16.0,1.0,13.0,210.0,182.0,274.0,315.0,True,False,False,False,False,False,True,False,False
2.0,2.0,29.0,217.0,253.0,277.0,282.0,False,False,False,False,True,False,False,False,False
32.0,2.0,42.0,211.0,184.0,281.0,326.0,False,False,False,False,False,False,True,False,False
6.0,1.0,3.0,233.0,259.0,288.0,318.0,False,True,True,False,False,False,False,False,False
14.0,3.0,20.0,269.0,296.0,256.0,297.0,False,False,False,False,False,True,False,False,False
4.0,2.0,13.0,274.0,309.0,289.0,297.0,False,False,False,False,False,False,False,False,False
19.0,3.0,42.0,274.0,270.0,261.0,310.0,False,False,False,True,False,False,False,False,False
9.0,2.0,37.0,215.0,184.0,278.0,315.0,False,False,False,False,False,False,True,False,False
8.0,1.0,8.0,232.0,253.0,283.0,314.0,False,True,True,False,False,False,False,False,False
35.0,2.0,57.0,216.0,184.0,276.0,316.0,False,False,False,False,False,False,True,False,False
9.0,1.0,6.0,226.0,249.0,285.0,320.0,False,True,True,False,False,False,False,False,False
9.0,2.0,22.0,234.0,253.0,278.0,296.0,False,False,True,False,False,False,False,False,False
16.0,3.0,49.0,236.0,263.0,282.0,302.0,False,False,True,False,False,False,False,False,False
18.0,4.0,51.0,282.0,303.0,258.0,300.0,False,False,False,False,False,True,False,False,False
16.0,2.0,53.0,214.0,260.0,281.0,289.0,False,False,False,False,True,False,False,False,False
24.0,2.0,31.0,281.0,297.0,294.0,300.0,False,False,False,False,False,False,False,False,True
19.0,2.0,20.0,194.0,174.0,257.0,278.0,True,False,False,False,False,False,False,True,False
21.0,3.0,49.0,213.0,186.0,282.0,319.0,True,False,False,False,False,False,True,False,False
12.0,3.0,48.0,276.0,297.0,290.0,291.0,False,False,False,False,False,False,False,False,False
6.0,2.0,33.0,214.0,251.0,279.0,285.0,False,False,False,False,True,False,False,False,False
18.0,2.0,42.0,215.0,254.0,280.0,296.0,False,False,False,False,True,False,False,False,False
7.0,1.0,6.0,211.0,185.0,281.0,332.0,True,False,False,False,False,False,True,False,False
16.0,2.0,37.0,273.0,265.0,259.0,309.0,False,False,False,True,False,False,False,False,False
8.0,1.0,8.0,267.0,262.0,252.0,306.0,True,False,False,True,False,False,False,False,False
11.0,3.0,22.0,278.0,296.0,255.0,297.0,False,False,False,False,False,True,False,False,False
13.0,1.0,13.0,210.0,183.0,272.0,310.0,True,False,False,False,False,False,True,False,False
10.0,1.0,10.0,216.0,254.0,278.0,286.0,True,False,False,False,True,False,False,False,False
7.0,2.0,24.0,276.0,308.0,292.0,299.0,True,False,False,False,False,False,False,False,False
16.0,3.0,51.0,277.0,299.0,290.0,293.0,False,False,False,False,False,False,False,False,False
15.0,1.0,15.0,214.0,255.0,279.0,295.0,True,False,False,False,True,False,False,False,False
29.0,2.0,30.0,197.0,182.0,257.0,268.0,True,False,False,False,False,False,False,True,False
17.0,2.0,34.0,278.0,303.0,289.0,297.0,True,False,False,False,False,False,False,False,False
31.0,2.0,56.0,214.0,254.0,279.0,284.0,False,False,False,False,True,False,False,False,False
28.0,2.0,35.0,286.0,305.0,296.0,308.0,False,False,False,False,False,False,False,False,True
13.0,2.0,34.0,219.0,257.0,280.0,292.0,False,False,False,False,True,False,False,False,False
6.0,1.0,6.0,280.0,323.0,299.0,302.0,True,False,False,False,False,False,False,False,False
17.0,2.0,18.0,194.0,181.0,265.0,279.0,False,False,False,False,False,False,False,True,False
11.0,4.0,33.0,265.0,295.0,255.0,295.0,False,False,False,False,False,True,False,False,False
